Part number,Part name,Location,Price,Balance,Unit,Value,WH
224083,Holder Tilt Sensor Magnet,810308,3.58,15.00,Pcs,53.70,STD
224203,Spacer Cover Manifold Swivel XTR20/XTR23,810601,6.05,12.00,Pcs,72.60,STD
224390,Protection Cover Tilt Cylinder XTR20,050301,7.96,11.00,Pcs,87.56,STD
224412,Mount Bracket Tilt. cyl Left Assy XTR20,050301,60.16,7.00,Pcs,421.12,STD
224413,Mount Bracket Tilt. cyl Right Assy XTR20,050301,60.16,4.00,Pcs,240.64,STD
224424,Swivel lock XR20/XR23,050101,12.36,1.00,Pcs,12.36,STD
224426,Swivel lock XTR20/XTR23,050101,15.50,1.00,Pcs,15.50,STD
224445,UC XTR20 S60/SQ60 w/ bushing,050302,"2,339.00",1.00,Pcs,"2,339.00",STD
224446,Cylinder Lock S60 w. relief,040202,220.61,2.00,Pcs,441.22,STD
224461,Port adapter AC S70 right,810503,19.42,3.00,Pcs,58.26,STD
224468,Port adapter AC S70 left,810503,19.42,3.00,Pcs,58.26,STD
224516,"Kit, Piston+Rod+Head Locking Cylinder S60 FPL2",050202,103.56,2.00,Pcs,207.12,STD
224859,"Hose Clamp 1x5/8"" 1x3/8"" kit",050102,27.77,4.00,Pcs,111.08,STD
224872,"Hose Clamp 1x1/2"" 1x3/8"" kit",050102,27.33,3.00,Pcs,81.99,STD
224876M,QCS40 FPH MU wo paint,020102,337.29,1.00,Pcs,337.29,STD
224912,QCSQ60-5 FPL2 CNH CX140E/145D FF,030701,"4,544.30",1.00,Pcs,"4,544.30",STD
224913,QCS60 FPL2W CNH CX170E/190E,030402,"3,394.08",1.00,Pcs,"3,394.08",STD
224914,QCSQ60 FPL2W CNH CX170E/190E,030701,"4,835.73",1.00,Pcs,"4,835.73",STD
224917,QCS70FPL CNH CX260E,040501,"4,680.58",1.00,Pcs,"4,680.58",STD
224918,QCSQ70 FPL2 CNH CX260E,030801,"6,908.45",1.00,Pcs,"6,908.45",STD
224920,QCSQ80 FPL2 CNH CX300E/CX365E,030602,"8,838.96",1.00,Pcs,"8,838.96",STD
224958,"Male Unit, 3/4"" Short, ORFS, SQ60-65",800203,74.43,6.00,Pcs,446.58,STD
224974,Cylinder MGX26/SGX26,040302,"1,222.24",1.00,Pcs,"1,222.24",STD
225003,Manifold QC SQ90 STR Right Mod,050101,411.43,2.00,Pcs,822.86,STD
225100,Tube motor A XTR20,050101,15.33,4.00,Pcs,61.32,STD
225106,Tube motor B XTR20,050101,20.63,2.00,Pcs,41.26,STD
225256,Cover tilt Shaft  XTR,050301,47.80,5.00,Pcs,239.00,STD
225524,Hose kit QC S-type CASE WX140-WX210,830202,26.05,13.00,Pcs,338.65,STD
225535,Port Adapter 2 holes XTR20,050301,7.44,10.00,Pcs,74.40,STD
225554,Hose kit TR S-type Case WX160E-WX210E,830203,199.92,4.00,Pcs,799.68,STD
225561,Inst Kit FF CASE WX140E-WX175E + SR,INSTALL KITS - MACHINE SPECIFIC,"1,965.72",2.00,Pcs,"3,931.44",STD
225562,Inst Kit FF CASE CX140E-CX365E,INSTALL KITS - MACHINE SPECIFIC,"2,406.01",2.00,Pcs,"4,812.02",STD
225589,Hydraulic Manifold CS10 X04-X07,ASSEMBLY,"1,062.23",2.00,Pcs,"2,124.46",STD
225610,Shaft Tilt Cylinder XTR20 w. Pin,050201,19.34,8.00,Pcs,154.72,STD
225638,Gripper Support X07/X12 S45/S50 Left MU,810408,67.67,6.00,Pcs,406.02,STD
225640,Gripper Support X07/X12 S45/S50 Right MU,810405,70.95,7.00,Pcs,496.65,STD
225670,"Motor Cover X04, X06, X07 MU",050101,31.52,1.00,Pcs,31.52,STD
225713,Shaft Base D50 UC X06,830102,58.95,3.00,Pcs,176.85,STD
225737,Bottom Plate SQ40,********,35.19,1.00,Pcs,35.19,STD
225744,Bottom Plate S40 FPH,030101,27.86,4.00,Pcs,111.44,STD
225746,AC X07 S40 FPH MU with paint,040401,530.70,3.00,Pcs,"1,592.10",STD
225783,Gripper Unit XR/XTR S60/SQ60,********,"2,572.79",1.00,Pcs,"2,572.79",STD
225808,Cover gripper XTR S60/S70 Right,050101,52.35,1.00,Pcs,52.35,STD
225812,Shaft stop,050101,2.02,4.00,Pcs,8.08,STD
225814,Cover gripper XTR S60/S70 Left,050101,52.35,1.00,Pcs,52.35,STD
225819,Cylinder support shaft,050101,14.70,2.00,Pcs,29.40,STD
225903,Coupling Ramp SQ60-5 6D,050301,86.78,13.00,Pcs,"1,128.14",STD
225914,Hydraulic Cylinder Gripper XTR S60/S70,050101,295.03,2.00,Pcs,590.06,STD
225960,Manifold Gripper XTR S60/S70,050101,57.26,1.00,Pcs,57.26,STD
225985,Cylinder Lock S70-S80 w. relief,040202,223.13,2.00,Pcs,446.26,STD
226062SP,Magnet LS Assy,050301,24.44,3.00,Pcs,73.32,STD
226070,Locking Wedge S60 LS,800306,194.06,6.00,Pcs,"1,164.36",STD
226071,Locking Wedge SQ60 LS,050301,199.04,7.00,Pcs,"1,393.28",STD
226155,Hook Assy QC S40 FPH MU,800501,41.42,1.00,Pcs,41.42,STD
226275,Ramp Locking Plate SQ60-5,050201,10.82,21.00,Pcs,227.22,STD
226276,Ramp Guiding Plate SQ60-5,050201,6.81,15.00,Pcs,102.15,STD
226278,Cover plate HWT SQ60,030301,18.04,13.00,Pcs,234.52,STD
226281,Sensor Magnet cpl.,810602,5.23,21.00,Pcs,109.83,STD
226318,UC XTR20 S60/SQ60 w bushing,020704,"1,166.74",3.00,Pcs,"3,500.22",STD
226318,UC XTR20 S60/SQ60 w bushing,020703,"1,166.74",1.00,Pcs,"1,166.74",STD
226318,UC XTR20 S60/SQ60 w bushing,020804,"1,166.74",1.00,Pcs,"1,166.74",STD
226318,UC XTR20 S60/SQ60 w bushing,020804,"1,166.74",1.00,Pcs,"1,166.74",STD
226318,UC XTR20 S60/SQ60 w bushing,040802,"1,166.74",1.00,Pcs,"1,166.74",STD
226318,UC XTR20 S60/SQ60 w bushing,020803,"1,166.74",1.00,Pcs,"1,166.74",STD
226319,Cover Plate UC XTR20,050301,25.10,6.00,Pcs,150.60,STD
226359,Coupling Ramp SQ50 6D,050201,95.86,9.00,Pcs,862.74,STD
226382,Ramp Bracket SQ70-SQ70/55,050202,19.65,10.00,Pcs,196.50,STD
226403SP,"Male dummy 1/4"" + 3/8""SQ60/SQ65",050301,6.49,18.00,Pcs,116.82,STD
226405SP,"Male dummy 1/2"" SQ60-SQ65",050301,7.53,19.00,Pcs,143.07,STD
226476,Ramp Locking Plate SQ70,050202,6.31,10.00,Pcs,63.10,STD
226480,WOA S50 Hard,060403,220.26,8.00,Pcs,"1,762.08",STD
226486,WOA S50 Hard High,060102,270.36,12.00,Pcs,"3,244.32",STD
226492,WOA S60 Hard ,060204,481.38,7.00,Pcs,"3,369.66",STD
226494,WOA S60 Hard High,060302,425.30,9.00,Pcs,"3,827.70",STD
226494,WOA S60 Hard High,060301,425.30,9.00,Pcs,"3,827.70",STD
226496,WOA S70 Hard,060202,601.50,10.00,Pcs,"6,015.00",STD
226505,WOA S40 Hard,060104,155.46,19.00,Pcs,"2,953.74",STD
226505,WOA S40 Hard,060103,155.46,20.00,Pcs,"3,109.20",STD
226507,WOA S40 Hard High,STAGING,178.85,1.00,Pcs,178.85,STD
226507,WOA S40 Hard High,060101,178.85,10.00,Pcs,"1,788.50",STD
226509,WOA S30/180 Hard,060401,130.75,18.00,Pcs,"2,353.50",STD
226546,UC SQ70 XTR23 MU,040604,"1,605.45",2.00,Pcs,"3,210.90",STD
226546,UC SQ70 XTR23 MU,040501,"1,605.45",1.00,Pcs,"1,605.45",STD
226565,WOA S40,060104,195.00,8.00,Pcs,"1,560.00",STD
226579,Attachment Lubrication Unit XTR20,050201,20.81,1.00,Pcs,20.81,STD
226582,Ramp Bracket SQ50,050201,28.30,11.00,Pcs,311.30,STD
226582,Ramp Bracket SQ50,800502,28.30,8.00,Pcs,226.40,STD
226601,Grinding Template QC SQ60 FPL2,800608,2.77,2.00,Pcs,5.54,STD
226603,Swivel X12-X14 HF Assy,050301,724.20,3.00,Pcs,"2,172.60",STD
226794,Ramp guide plate SQ50,050201,2.52,14.00,Pcs,35.28,STD
226929,"Male Unit, 3/4"" Short, BSP,SQ60-65",050201,55.31,9.00,Pcs,497.79,STD
226933,"Male Unit, 1""Short,BSP 3/4"",SQ70-90",050202,83.90,6.00,Pcs,503.40,STD
226935,"Male dummy 1/2"" SQ70-SQ90 -V2",810304,10.78,8.00,Pcs,86.24,STD
226937,"Male Dummy 3/4"" SQ70-SQ90",810304,13.57,8.00,Pcs,108.56,STD
227040,Sensor Magnet Tool 2,050301,350.31,5.00,Pcs,"1,751.55",STD
227176,"Male Unit 1/2"" V2 short BSP SQ60/65",800201,56.45,6.00,Pcs,338.70,STD
227179,Indicator bracket SQ90,050202,35.07,2.00,Pcs,70.14,STD
227356,H-cylinder Assy SQ60-5,050203,984.48,1.00,Pcs,984.48,STD
227442,Tube Motor Upper X07,050202,37.92,1.00,Pcs,37.92,STD
227443,Tube Motor Lower X07,050202,31.16,1.00,Pcs,31.16,STD
227446,Optilube Assy,050201,112.47,5.00,Pcs,562.35,STD
227589,Coupling Ramp SQ70 6D,050202,105.32,4.00,Pcs,421.28,STD
227604,Shaft gripper arm,050201,26.32,2.00,Pcs,52.64,STD
227605,Shaft cylinder support,050101,16.81,2.00,Pcs,33.62,STD
227606,Shaft stop,050201,11.48,2.00,Pcs,22.96,STD
227640,UC XTR15 SQ60 w bushing,TR LOCATION,"1,073.72",16.00,Pcs,"17,179.52",STD
227791,Expander Part SQ40,050203,10.27,10.00,Pcs,102.70,STD
227832,Shaft Block SQ40 Assy (B3DDB3) 2 Couplings,QUARANTINE,430.63,1.00,Pcs,430.63,STD
227832,Shaft Block SQ40 Assy (B3DDB3) 2 Couplings,050202,430.63,4.00,Pcs,"1,722.52",STD
227834,"Wedge AC SQ40 Assy (3x7/16"")",050203,705.07,1.00,Pcs,705.07,STD
227885,"Male Unit, 3/4"", Short BSP 3/4"", SQ70-90",810303,73.65,2.00,Pcs,147.30,STD
227934,Joystick extension adapter M14x2,820203,19.65,2.00,Pcs,39.30,STD
228075,Mounting Bracket Right Assy,050202,52.95,10.00,Pcs,529.50,STD
228082,BOA S40 Light,010302,54.72,6.00,Pcs,328.32,STD
228233,Cylinder Tilt XTR15 w valves,040104,"1,211.80",12.00,Pcs,"14,541.60",STD
228233,Cylinder Tilt XTR15 w valves,040204,"1,211.80",6.00,Pcs,"7,270.80",STD
228233,Cylinder Tilt XTR15 w valves,050203,"1,211.80",12.00,Pcs,"14,541.60",STD
228287,Worm wheel GB10,ASSEMBLY,616.60,1.00,Pcs,616.60,STD
228288,Worm GB10,ASSEMBLY,235.60,1.00,Pcs,235.60,STD
228289,Cylinder MG40/SG40/FG40,040101,"1,091.06",5.00,Pcs,"5,455.30",STD
228294,Clamping ring GB10 MU,ARRIVAL,0.00,1.00,Pcs,0.00,STD
228338,Axial Bearing Worm GB10,ASSEMBLY,1.51,1.00,Pcs,1.51,STD
228345,Lip seal GB10,ASSEMBLY,53.86,2.00,Pcs,107.72,STD
228346,"Shims Worm GB10 t=0,8",ASSEMBLY,4.16,2.00,Pcs,8.32,STD
228347,"Shims Worm GB10 t=0,5",ASSEMBLY,4.16,2.00,Pcs,8.32,STD
228348,"Shims Worm GB10 t=0,6",ASSEMBLY,4.16,2.00,Pcs,8.32,STD
228372,Optilube 60ml. Assy,ASSEMBLY,105.02,1.00,Pcs,105.02,STD
228420,Cylinder MG32/SG32/FG32,040101,864.02,4.00,Pcs,"3,456.08",STD
228521,"Male Unit 1/2"" short BSP SQ50",050201,78.91,4.00,Pcs,315.64,STD
228524,"Male Unit, 1/2""-13/16"", ORFS, SQ50",050201,49.22,11.00,Pcs,541.42,STD
228524,"Male Unit, 1/2""-13/16"", ORFS, SQ50",800502,49.22,2.00,Pcs,98.44,STD
228525,"Male Dummy 3/8"" SQ50",050201,14.89,12.00,Pcs,178.68,STD
228526,"Male Dummy 1/2"" SQ50",050201,21.05,10.00,Pcs,210.50,STD
228540,Cylinder locking SQ40,CYLINDER LOCK PALLET,176.46,1.00,Pcs,176.46,STD
228576,Grinding Template QC SQ90 FPL2,800608,8.20,1.00,Pcs,8.20,STD
228590,Cylinder MG25/SG25/FG25,040103,804.74,3.00,Pcs,"2,414.22",STD
228658,Cylinder MG55/SG55,040104,"1,371.21",1.00,Pcs,"1,371.21",STD
228659,Cylinder MG20/FG20,040101,687.43,1.00,Pcs,687.43,STD
228659,Cylinder MG20/FG20,040203,687.43,1.00,Pcs,687.43,STD
228660,Cylinder SG20,040103,674.82,1.00,Pcs,674.82,STD
228808,Cylinder MGX4,040302,441.47,1.00,Pcs,441.47,STD
228835,"Nose Seal 7/16"" U902-DG95, Grön PUR",050203,4.57,20.00,Pcs,91.40,STD
228875SP,"Quick coupling Unit Female 7/16""",050203,54.48,6.00,Pcs,326.88,STD
228879,Cover Swivel Manifold XTR20/XTR23,050301,26.87,1.00,Pcs,26.87,STD
228880,TR Module Support Plate XTR20,050301,10.20,1.00,Pcs,10.20,STD
229031,Indicator Pin Unit AC SQ40,050203,10.32,2.00,Pcs,20.64,STD
229099,"Male Socket 7/16""",050203,63.90,7.00,Pcs,447.30,STD
229270,OptiLube Adapter,ASSEMBLY,12.60,1.00,Pcs,12.60,STD
229275,Bulkhead Adapter 10L - 08L,820108,14.28,9.00,Pcs,128.52,STD
229283,OptiLube Lock Spacer,ASSEMBLY,4.41,1.00,Pcs,4.41,STD
229377,Spacer D18 d12.5 L19,810601,2.55,132.00,Pcs,336.60,STD
229378,Rubber Gasket D20x2-M12,850204,4.26,132.00,Pcs,562.32,STD
229411,Cover Plate SQ50 LS,ASSEMBLY,49.07,1.00,Pcs,49.07,STD
229612,Pipe Motor Upper X07,810402,18.26,3.00,Pcs,54.78,STD
229613,Pipe Motor Lower X07,810402,18.75,3.00,Pcs,56.25,STD
229614,Pipe Motor Upper X04-X06,810402,26.37,2.00,Pcs,52.74,STD
229615,Pipe Motor Lower X04-X06,810402,27.30,3.00,Pcs,81.90,STD
229620,Clamping Ring XTR20,040401,160.75,3.00,Pcs,482.25,STD
229764-9803,Axial Bearing Rotor GB23,050301,28.93,2.00,Pcs,57.86,STD
229809,Shaft Block SQ40 Assy (B3DB2B3) 3 Couplings,050203,437.87,4.00,Pcs,"1,751.48",STD
229898,Cover Pos. Bar SQ50 XTR,ASSEMBLY,8.83,1.00,Pcs,8.83,STD
229903,"Reducer BSP 3/4""M - BSP 1/4""F-OR",820204,6.74,35.00,Pcs,235.90,STD
230091,Port Adapter 4 Holes Left,050201,5.32,10.00,Pcs,53.20,STD
230093SP,Shaft Exp Modular S40,050101,64.13,3.00,Pcs,192.39,STD
230098,Mounting Tool SQ40 Shaft Block,QUARANTINE,192.20,1.00,Pcs,192.20,STD
230098,Mounting Tool SQ40 Shaft Block,050203,192.20,2.00,Pcs,384.40,STD
230195,Hose Bellows QCSQ40,050101,0.00,8.00,Pcs,0.00,STD
230210,Top Plate Rear QC SQ40,050203,6.81,7.00,Pcs,47.67,STD
230211,Top Plate Front QC SQ40,050203,5.68,7.00,Pcs,39.76,STD
230420SP,"Dummy, Quick Coupling 7/16"" Assy",050203,12.81,3.00,Pcs,38.43,STD
230707,Cover Tilt Shaft XTR7/XTR10,ASSEMBLY,0.00,2.00,Pcs,0.00,STD
230833,"Cover, Grip cyl. SQ40 WU Left",050203,848.52,3.00,Pcs,"2,545.56",STD
230835,"Cover, Grip cyl. SQ40 WU Right",050203,848.52,3.00,Pcs,"2,545.56",STD
230965,Cylinder Tilt X07 SQ40,QUARANTINE,394.67,1.00,Pcs,394.67,STD
230965,Cylinder Tilt X07 SQ40,050103,394.67,2.00,Pcs,789.34,STD
231004,Double button bracket,********,9.46,5.00,Pcs,47.30,STD
3229643,Grading Bucket Custom Made S50,QUARANTINE,0.00,1.00,Pcs,0.00,STD
600290,Cavity Plug CBV 1CE 20 w/Seal Kit,800404,32.32,9.00,Pcs,290.88,STD
600295,Kit adapters WEO-BSP (2 hose),800404,43.18,4.00,Pcs,172.72,STD
600296,Kit adapters WEO - Hose (2 hose),800404,30.87,3.00,Pcs,92.61,STD
600314,UC X07 DF CC245 PD45 WF200 WR240,020301,753.89,8.00,Pcs,"6,031.12",STD
600390,"Hose 1/4"", Str-90deg ORFS9/16 650mm",HOSE 3,10.32,1.00,Pcs,10.32,STD
600426,Machine cable kit G2-RF Volvo,800101,180.88,4.00,Pcs,723.52,STD
600481,"Hose 3/8"" STR ORFS 11/16"" L1000 90 DEG ORFS 11/16""",HOSE 8,39.00,3.00,Pcs,117.00,STD
600484,Worm Flange X20/26 with bushing,050101,84.38,1.00,Pcs,84.38,STD
600549,GEOfit cover plate with loop 10pol,040204,256.63,1.00,Pcs,256.63,STD
600578,"Kit SQ90 Female 4x1"",1x3/4"",2x1/2""",KIT SHELF 010102,396.08,1.00,Pcs,396.08,STD
600587,GEOfit kit Tool Part NO Grease,040204,368.40,1.00,Pcs,368.40,STD
600594,"UC DF X06+ CC230,PD45,WF184 cast",020204,573.08,1.00,Pcs,573.08,STD
600595,XCG2 TS Activation button uppgr kit,810205,40.99,4.00,Pcs,163.96,STD
600596,"Hose 1/4"" STR BSP 1/4"" L750 90 DEG BSP 1/4""",HOSE 1,7.10,6.00,Pcs,42.60,STD
600602,TR 8pol Male Con. Replacement kit,810205,20.42,4.00,Pcs,81.68,STD
600617,"Hose 1/4"" Str ORFS 9/16 L1300 Banjo",HOSE 6,15.64,2.00,Pcs,31.28,STD
600632,MC 16pol Fem. Con. Replacement kit,810102,45.76,2.00,Pcs,91.52,STD
600633,TR 16pol Male Con. Replacement kit,810102,37.85,2.00,Pcs,75.70,STD
600700,"Hose 1/4"" STR ORFS 11/16"" L1300 90 DEG ORFS 11/16""",830203,14.41,2.00,Pcs,28.82,STD
600707,"Hose 1/4"" str10L L350 90D 10L",HOSE 2,6.44,2.00,Pcs,12.88,STD
600713,"Hose kit TS block Volvo EC (11/16"")",KIT SHELF 010102,73.22,1.00,Pcs,73.22,STD
600746,Mounting kit CM XCG2 RF Volvo EW/EC,810204,16.65,9.00,Pcs,149.85,STD
600766,Machine cable kit G2-RF Generic 15m,800104,157.27,7.00,Pcs,"1,100.89",STD
600768,Kit Contact pins GEOfit,040204,69.41,2.00,Pcs,138.82,STD
600791,Slide bush kit QCS45/S50 ,800605,9.38,7.00,Pcs,65.66,STD
600807,XCG2 Track steer. EC140/250/300/480,INSTALL KIT - OPTIONS,915.19,3.00,Pcs,"2,745.57",STD
600827,"Hose 3/8"" Str 12L 580mm 90D 12L ",HOSE 3,8.87,4.00,Pcs,35.48,STD
600841,XCG2 Display mounting kit Volvo,810102,6.13,1.00,Pcs,6.13,STD
600847,"Hose 1/2"" STR 15L L960 Bulk 15L",HOSE 9,17.00,2.00,Pcs,34.00,STD
600848,"Hose 1/2"" STR15L L1000 BULK 15L",HOSE 8,17.33,9.00,Pcs,155.97,STD
600934,Inst kit Dual Feeder 25 generic,INSTALL KIT - OPTIONS,210.29,1.00,Pcs,210.29,STD
600947,Mounting kit CM XCG2 RF generic,810104,13.87,5.00,Pcs,69.35,STD
601017,"Hose 1/4"" STR 8L L620 STR 10L",HOSE 5,6.70,10.00,Pcs,67.00,STD
601018,"Hose 1/4"" STR 8L L650 STR 10L",HOSE 1,6.87,9.00,Pcs,61.83,STD
601019,"Hose 1/4"" Str 10L L530 Str 8L ",HOSE 4,6.62,2.00,Pcs,13.24,STD
601020,"Hose 1/4"" Str 10L L550 Str 8L ",HOSE 4,6.24,3.00,Pcs,18.72,STD
601077,Hydraulic Pallet Fork HPF5000 - SQ60-5 (L1200),ZONE 1,"4,148.74",1.00,Pcs,"4,148.74",STD
601077,Hydraulic Pallet Fork HPF5000 - SQ60-5 (L1200),ZONE 3,"4,148.74",1.00,Pcs,"4,148.74",STD
601077,Hydraulic Pallet Fork HPF5000 - SQ60-5 (L1200),ZONE 2,"4,148.74",1.00,Pcs,"4,148.74",STD
601077DEMO,Hydraulic Pallet Fork HPF SQ60-5,ZONE 3,"3,103.20",1.00,Pcs,"3,103.20",STD
601125,Mounting kit GEOfit Volvo,040204,8.87,3.00,Pcs,26.61,STD
601141,Worm Flange X12 Black with bushing,050301,66.68,2.00,Pcs,133.36,STD
601142,Worm Flange X18 Black with bushing,800603,75.05,2.00,Pcs,150.10,STD
601167,"Hose 3/8"" Str 10L L560 Str 10L",HOSE 8,10.08,5.00,Pcs,50.40,STD
601168,"Hose 3/8"" Str10L L260 90D 12L",HOSE 1,9.40,3.00,Pcs,28.20,STD
601243,Hydraulic Pallet Fork HPF5000 - SQ70 (L1200),ZONE 1,"4,948.33",1.00,Pcs,"4,948.33",STD
601290,XCG2 Track steering Generic ,INSTALL KIT - OPTIONS,730.96,2.00,Pcs,"1,461.92",STD
601306SP,S60/SQ60 FPL2 Interim SP Kit,KIT SHELF 010104,99.85,4.00,Pcs,399.40,STD
601325,Mounting kit WS module,800608,1.28,2.00,Pcs,2.56,STD
601351,"Hose 1/4"" 90D 8L L450 90D 10L",HOSE 2,12.82,15.00,Pcs,192.30,STD
601427,X07 S50/S50 CS9 GU CL TA+RA+EL-TB+RB,080401,"8,394.80",1.00,Pcs,"8,394.80",STD
601604,"Hose 1/4"" 45D 10L L350 90D 8L",HOSE 1,7.12,5.00,Pcs,35.60,STD
601605,"Hose 1/4"" 45D 10L L210 90D 8L",HOSE 2,11.81,5.00,Pcs,59.05,STD
601606,"Hose 1/8"" 90D 6L L290 Banjo 1/8""",HOSE 3,5.97,5.00,Pcs,29.85,STD
601607,"Hose 1/8"" Banjo 1/8"" L250 Banjo 1/8""",HOSE 4,6.45,3.00,Pcs,19.35,STD
601608,"Hose 3/16"" Str 6L L355 Str 6L",HOSE 4,11.24,1.00,Pcs,11.24,STD
601609,"Hose 3/16"" Str 6L L350 45D 6L",HOSE 3,14.33,10.00,Pcs,143.30,STD
601612,Check Valve Assembly,800404,11.82,3.00,Pcs,35.46,STD
601656,"Hose 1/4"" STR BSP1/4 L1250 BSP STR 1/4""",830203,10.40,4.00,Pcs,41.60,STD
601715SPECIAL,QCS50FPL Mecalac 6/8MCR - Special,030702,0.00,1.00,Pcs,0.00,STD
601737,"Hose 3/8"" 90D 12L L1290 STR 12L",********,17.25,4.00,Pcs,69.00,STD
601743,"Hose 1/2"" Bulk 15L L1050 90D 15L",HOSE 7,20.99,1.00,Pcs,20.99,STD
601744,"Hose 1/2"" Bulk 15L L1010 90D 15L",HOSE 7,16.23,1.00,Pcs,16.23,STD
601784,Rep Kit CLS CentLubr X04-X32 Specma,KIT SHELF 010106,42.35,2.00,Pcs,84.70,STD
601845,Valve 807014 w DT X04/X06/X07CS10,800507,220.13,2.00,Pcs,440.26,STD
601845,Valve 807014 w DT X04/X06/X07CS10,QUARANTINE,220.13,1.00,Pcs,220.13,STD
601856,Machine Cable G2-RF Compact Generic,800101,125.90,3.00,Pcs,377.70,STD
601909,Widening kit 20mm tilt cyl X32,KIT SHELF 010107,182.26,4.00,Pcs,729.04,STD
601946,Valve 800968+DT X04/X07 CS10,800402,289.74,1.00,Pcs,289.74,STD
602062,QCS50FPL Mecalac 10&12 MXT/10MCR,030804,"2,208.58",1.00,Pcs,"2,208.58",STD
602081B,QCS60FPL Komatsu PC138/PW160,030803,"3,110.89",1.00,Pcs,"3,110.89",STD
602094,"Kit,Connector Joystick Neuson EW EC",810203,14.40,7.00,Pcs,100.80,STD
602124,"Hose 1/4"" STR ORFS 11/16 L1160 STR ORFS 11/16 ",HOSE 6,15.86,1.00,Pcs,15.86,STD
602166SP,UC DF X26 CAT320E/325F G3,QUARANTINE,0.00,1.00,Pcs,0.00,STD
602191SP,Central Lubr CLS X20-26 After Sales,KIT SHELF 010102,365.90,2.00,Pcs,731.80,STD
602224,Kit WS Volvo EW60E,INSTALL KIT - OPTIONS,"1,270.82",4.00,Pcs,"5,083.28",STD
602236,Joystick adjustm kit M12/14/1415,810208,20.93,3.00,Pcs,62.79,STD
602238,Geofit Lever kit with locking pin,040204,45.72,1.00,Pcs,45.72,STD
602274,Display mounting kit Volvo E-serie,810102,7.28,7.00,Pcs,50.96,STD
602312,"UC DF X06+ CC245,PD45,WF184 cast",020203,578.90,2.00,Pcs,"1,157.80",STD
602326,"Hose 1/2"" STR ORFS 13/16 L700 90D ORFS 13/16",HOSE 9,11.14,5.00,Pcs,55.70,STD
602333,"UC WU X18 DF CC390, PD65, W322",020804,"2,141.85",1.00,Pcs,"2,141.85",STD
602334,"UC WU X18 DF CC430, PD70, W322",020404,"2,141.85",1.00,Pcs,"2,141.85",STD
602354,"Hose1/2"" STR12L L950 STR ORFS 13/16""",HOSE 6,42.30,5.00,Pcs,211.50,STD
602410,GEOfit M/F G+E+O (2 hose) RF Volvo,KIT SHELF 010102,"1,206.00",1.00,Pcs,"1,206.00",STD
602448,"Hose 1/2"" STR BSP 1/2"" 1300 STR 15L",HOSE 5,13.08,3.00,Pcs,39.24,STD
602449,"Hose kit, Hydradig 110W CS9",830203,155.49,6.00,Pcs,932.94,STD
602568SP,PWM to Analog kit,810204,163.45,7.00,Pcs,"1,144.15",STD
602569,Kit WS JCB Hydradig,INSTALL KIT - OPTIONS,"1,350.11",2.00,Pcs,"2,700.22",STD
602647SP,XCG2 Inst kit JCB Hydradig RF,INSTALL KITS - MACHINE SPECIFIC,"1,821.03",2.00,Pcs,"3,642.06",STD
602679,Hose 1/8 banjo L225 Str 6L ,HOSE 4,6.54,4.00,Pcs,26.16,STD
602684,X07 Gear wheel rep. kit,030203,822.88,1.00,Pcs,822.88,STD
602730,"Hose 3/16"" Str.6L-Str. weo DIN 360",HOSE 2,11.73,5.00,Pcs,58.65,STD
602731,"Hose 3/16"" STR 6L L380 STR weo8LM",HOSE 2,11.62,31.00,Pcs,360.22,STD
602732,"Hose 1/4"" Str 10L L370 45D weo 1/4""",HOSE 3,15.30,9.00,Pcs,137.70,STD
602818,Wrist Support Kit for L8 Joystick,INSTALL KIT - OPTIONS,124.86,4.00,Pcs,499.44,STD
602849,"Kit Quick coupling Unit Female 3/4""",800304,84.03,17.00,Pcs,"1,428.51",STD
602853,"Kit Quick coupling Unit Female 1""",800305,106.29,6.00,Pcs,637.74,STD
602861,"Hose 3/4"" STR ORFS 1"" L770 45 DEG ORFS 1""",HOSE 5,22.00,3.00,Pcs,66.00,STD
602862,"Hose 3/4"" STR ORFS 1"" L610 45DEG ORFS 1""",HOSE 5,20.75,3.00,Pcs,62.25,STD
602897SP,UC DF X18 CAT 313GC/315F,020201,"2,487.19",1.00,Pcs,"2,487.19",STD
602926DEMO,Multi Grapple MG25-S50 Demo,ZONE 9,"2,375.00",1.00,Pcs,"2,375.00",STD
603007,Bucket SB25T wo adapter,OUTSIDE-CONTAINER,"16,784.39",1.00,Pcs,"16,784.39",STD
603029,Bucket DB1T-S30/180 (50L 60kg),070601,283.46,1.00,Pcs,283.46,STD
603083,"Hose 1/4"" Str 10L L470 45D Weo 1/4""",HOSE 1,11.40,4.00,Pcs,45.60,STD
603084,"Hose 3/16"" Str 8L L450 Str Weo 1/4""",HOSE 1,12.84,5.00,Pcs,64.20,STD
603128,X18 Gear wheel rep. kit Niebuhr,********,"1,713.14",1.00,Pcs,"1,713.14",STD
603283,"Hose 1/4"" M Bulkh 12L 600mm F 90D 8L",HOSE 1,18.43,1.00,Pcs,18.43,STD
603285,"Hose 1/4"" 45D Banjo L630 Bulk 12L ",HOSE 4,16.71,1.00,Pcs,16.71,STD
603309,WOA L SQ80 2x1,010701,"1,737.11",1.00,Pcs,"1,737.11",STD
603313,"WOA L SQ80 2X1, 1x3/4",010703,"1,790.83",1.00,Pcs,"1,790.83",STD
